feature,importancia_media
periodo_4_disciplinas_aprovadas,0.09639913202452409
periodo_3_disciplinas_aprovadas,0.06960889960957442
genero_masculino,0.06419881748902671
periodo_2_disciplinas_aprovadas,0.037758008117937246
genero_feminino,0.01891790179930914
periodo_3_disciplinas_reprovadas,0.01706052586803718
nota_ingresso,0.013262831942241989
periodo_3_disciplinas_trancadas,0.006901258252497236
tipo_ingresso_sisu,0.005250248152461299
periodo_1_disciplinas_reprovadas,0.004520196603173458
tipo_ingresso_pism,0.0038163366052778058
periodo_2_disciplinas_reprovadas,0.0017821068161204571
periodo_1_disciplinas_aprovadas,0.0005876522807353461
cota_renda,0.0
cota_escola_publica,0.0
tipo_ingresso_vestibular,0.0
tipo_ingresso_outros,0.0
periodo_1_disciplinas_trancadas,0.0
periodo_1_disciplinas_ri,0.0
cota_pcd,0.0
genero_outros,0.0
cota_racial,0.0
cota_ampla_concorrencia,0.0
periodo_1_disciplinas_outros_status,0.0
periodo_1_ae,0.0
periodo_2_disciplinas_trancadas,0.0
periodo_2_disciplinas_ri,0.0
periodo_1_bolsa_n_remunerada,0.0
periodo_2_disciplinas_outros_status,0.0
periodo_2_ae,0.0
periodo_2_bolsa_n_remunerada,0.0
periodo_2_bolsa_remunerada,0.0
periodo_1_bolsa_remunerada,0.0
periodo_3_disciplinas_ri,0.0
periodo_3_disciplinas_outros_status,0.0
periodo_3_bolsa_n_remunerada,0.0
periodo_3_bolsa_remunerada,0.0
periodo_3_ae,0.0
periodo_4_disciplinas_reprovadas,0.0
periodo_4_disciplinas_ri,0.0
periodo_4_disciplinas_trancadas,0.0
periodo_4_disciplinas_outros_status,0.0
periodo_4_bolsa_remunerada,0.0
periodo_4_bolsa_n_remunerada,0.0
periodo_4_ae,0.0
etnia_branca,0.0
etnia_outra,0.0
etnia_parda,0.0
etnia_preta,0.0
